embeddings_name,Num_Topics,n_neighbors,n_components,min_cluster_size,min_samples,cluster_selection_method,topic_coherence_c_v
all-mpnet-base-v2,20,10,25,20,20,eom,0.4748884481516262
all-mpnet-base-v2,14,10,25,20,20,eom,0.4748884481516262
all-mpnet-base-v2,14,10,25,15,20,eom,0.4748884481516262
all-mpnet-base-v2,18,10,25,15,20,eom,0.4748884481516262
all-mpnet-base-v2,16,10,25,10,20,eom,0.4748884481516262
all-mpnet-base-v2,10,5,25,5,5,eom,0.47467987683936846
all-mpnet-base-v2,12,15,20,10,5,eom,0.474571448120926
all-mpnet-base-v2,12,15,25,5,10,eom,0.47438510007153784
all-mpnet-base-v2,18,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,10,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,12,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,16,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,14,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,20,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,18,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,12,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,20,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,14,15,25,10,15,eom,0.4741870550914218
all-mpnet-base-v2,10,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,16,15,25,15,15,eom,0.4741870550914218
all-mpnet-base-v2,10,25,25,5,5,eom,0.4741463705371101
all-mpnet-base-v2,6,15,5,10,10,eom,0.4740696013134711
all-mpnet-base-v2,6,25,10,10,5,eom,0.4737650853557606
all-mpnet-base-v2,12,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,12,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,10,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,14,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,14,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,8,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,14,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,20,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,6,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,18,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,6,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,6,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,16,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,16,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,16,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,8,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,18,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,20,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,10,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,18,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,8,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,10,20,20,10,20,eom,0.47376426055376764
all-mpnet-base-v2,20,20,20,15,20,eom,0.47376426055376764
all-mpnet-base-v2,12,20,20,20,20,eom,0.47376426055376764
all-mpnet-base-v2,8,15,25,15,10,eom,0.4737173703429805
all-mpnet-base-v2,8,15,25,10,10,eom,0.4737173703429805
all-mpnet-base-v2,8,25,15,10,10,eom,0.4736565934959987
all-mpnet-base-v2,6,5,10,5,10,eom,0.47365589358499494
all-mpnet-base-v2,10,10,10,5,20,eom,0.47358860138696013
all-mpnet-base-v2,8,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,16,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,16,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,12,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,18,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,12,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,8,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,10,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,14,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,20,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,4,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,20,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,6,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,18,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,4,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,10,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,14,5,15,20,10,eom,0.4734952914547416
all-mpnet-base-v2,6,5,15,15,10,eom,0.4734952914547416
all-mpnet-base-v2,8,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,12,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,10,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,18,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,20,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,16,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,14,20,15,20,5,eom,0.47341703989821937
all-mpnet-base-v2,10,10,20,5,5,eom,0.4734096389237878
all-mpnet-base-v2,12,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,18,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,12,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,18,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,12,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,18,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,10,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,10,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,16,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,10,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,20,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,14,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,16,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,14,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,20,20,20,15,15,eom,0.4733374462019716
all-mpnet-base-v2,16,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,20,20,20,5,15,eom,0.4733374462019716
all-mpnet-base-v2,14,20,20,10,15,eom,0.4733374462019716
all-mpnet-base-v2,10,15,25,5,15,eom,0.4733203363900608
all-mpnet-base-v2,8,25,10,5,5,eom,0.4732841864549208
all-mpnet-base-v2,20,10,10,10,20,eom,0.47327705576763957
all-mpnet-base-v2,18,10,10,10,20,eom,0.47327705576763957
all-mpnet-base-v2,16,10,10,10,20,eom,0.47327705576763957
all-mpnet-base-v2,12,10,10,10,20,eom,0.47327705576763957
all-mpnet-base-v2,14,10,10,10,20,eom,0.47327705576763957
all-mpnet-base-v2,10,10,10,10,20,eom,0.47327705576763945
all-mpnet-base-v2,10,10,25,5,20,eom,0.47304578350660015
all-mpnet-base-v2,8,20,25,5,5,eom,0.4727867357723335
all-mpnet-base-v2,14,25,25,10,5,eom,0.47278421942517973
all-mpnet-base-v2,10,5,10,5,5,eom,0.47277230227662304
all-mpnet-base-v2,20,20,20,15,5,eom,0.4727707882524504
all-mpnet-base-v2,16,20,20,15,5,eom,0.4727707882524504
all-mpnet-base-v2,14,20,20,15,5,eom,0.4727707882524504
all-mpnet-base-v2,18,20,20,15,5,eom,0.4727707882524504
all-mpnet-base-v2,12,20,20,15,5,eom,0.4727707882524504
all-mpnet-base-v2,10,20,20,15,5,eom,0.47277078825245034
all-mpnet-base-v2,6,25,5,15,5,eom,0.4727182781189204
all-mpnet-base-v2,12,10,15,5,5,eom,0.4726412849935793
all-mpnet-base-v2,18,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,16,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,8,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,14,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,20,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,12,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,10,5,25,25,25,eom,0.47261991233955186
all-mpnet-base-v2,6,5,25,25,25,eom,0.4726199123395518
all-mpnet-base-v2,4,15,25,5,5,eom,0.47261317161959715
all-mpnet-base-v2,10,25,5,15,5,eom,0.47256153292695424
all-mpnet-base-v2,18,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,8,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,10,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,16,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,20,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,14,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,12,15,5,15,20,eom,0.4720634859381055
all-mpnet-base-v2,6,15,5,10,20,eom,0.4720634859381054
all-mpnet-base-v2,6,15,5,15,20,eom,0.4720634859381054
all-mpnet-base-v2,10,10,5,15,10,eom,0.4719395751953677
all-mpnet-base-v2,8,25,5,5,5,eom,0.47190656002978365
all-mpnet-base-v2,6,15,20,5,5,eom,0.4718924732335538
all-mpnet-base-v2,6,10,10,10,20,eom,0.47176713248965496
all-mpnet-base-v2,6,10,10,25,20,eom,0.47176713248965496
all-mpnet-base-v2,6,10,10,5,20,eom,0.47176713248965496
all-mpnet-base-v2,6,10,10,15,20,eom,0.47176713248965496
all-mpnet-base-v2,6,10,10,20,20,eom,0.47176713248965496
all-mpnet-base-v2,8,10,10,15,20,eom,0.47175803839696623
all-mpnet-base-v2,16,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,20,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,18,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,8,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,8,10,10,20,20,eom,0.47175803839696623
all-mpnet-base-v2,14,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,8,10,10,10,20,eom,0.47175803839696623
all-mpnet-base-v2,10,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,12,10,10,25,20,eom,0.47175803839696623
all-mpnet-base-v2,16,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,10,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,18,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,14,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,20,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,12,10,5,20,10,eom,0.4717251966503511
all-mpnet-base-v2,20,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,14,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,14,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,14,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,16,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,18,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,10,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,20,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,18,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,20,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,18,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,16,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,10,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,16,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,12,20,15,5,15,eom,0.4716570130949836
all-mpnet-base-v2,12,20,15,10,15,eom,0.4716570130949836
all-mpnet-base-v2,10,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,12,20,15,15,15,eom,0.4716570130949836
all-mpnet-base-v2,6,20,10,15,10,eom,0.47131075305368914
all-mpnet-base-v2,6,20,10,5,10,eom,0.4712938715443407
all-mpnet-base-v2,8,10,5,10,5,eom,0.47111855650386913
all-mpnet-base-v2,4,20,15,15,5,eom,0.47101542754188463
all-mpnet-base-v2,12,10,25,15,15,eom,0.470919640771261
all-mpnet-base-v2,14,10,25,5,15,eom,0.47085741450458396
all-mpnet-base-v2,6,15,25,10,5,eom,0.47059892769728695
all-mpnet-base-v2,6,10,5,25,10,eom,0.4705630046788506
all-mpnet-base-v2,8,15,25,10,5,eom,0.4705338350999227
all-mpnet-base-v2,16,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,20,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,18,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,12,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,8,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,14,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,10,25,10,20,5,eom,0.4705209343650426
all-mpnet-base-v2,12,15,25,10,10,eom,0.4703666311757948
all-mpnet-base-v2,12,15,25,15,10,eom,0.4703666311757948
all-mpnet-base-v2,6,15,20,10,5,eom,0.4703440128809393
all-mpnet-base-v2,12,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,10,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,18,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,16,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,14,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,20,10,25,20,15,eom,0.47015150512798864
all-mpnet-base-v2,8,10,10,5,20,eom,0.47013823240892566
all-mpnet-base-v2,10,15,15,10,10,eom,0.47000520365696213
all-mpnet-base-v2,14,25,10,5,5,eom,0.4699616430317741
all-mpnet-base-v2,10,5,10,5,10,eom,0.46992885345934937
all-mpnet-base-v2,10,25,20,10,5,eom,0.4698349101221608
all-mpnet-base-v2,6,10,25,5,5,eom,0.46979969217535306
all-mpnet-base-v2,4,5,10,15,10,eom,0.4696979182061363
all-mpnet-base-v2,6,20,25,15,15,eom,0.46967516358069167
all-mpnet-base-v2,6,20,25,20,15,eom,0.46967516358069167
all-mpnet-base-v2,6,25,15,5,5,eom,0.4696719942338265
all-mpnet-base-v2,6,20,10,10,10,eom,0.4696465260757142
all-mpnet-base-v2,10,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,18,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,20,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,12,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,14,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,16,15,5,5,20,eom,0.4695947160930764
all-mpnet-base-v2,6,25,15,20,10,eom,0.4690522733695405
all-mpnet-base-v2,8,15,25,5,10,eom,0.46868421821123235
all-mpnet-base-v2,6,10,5,10,5,eom,0.46852434772702456
all-mpnet-base-v2,6,5,15,20,25,eom,0.4684139114436938
all-mpnet-base-v2,6,5,15,15,25,eom,0.4684139114436938
all-mpnet-base-v2,6,5,15,5,25,eom,0.4684139114436938
all-mpnet-base-v2,6,5,15,10,25,eom,0.4684139114436938
all-mpnet-base-v2,16,20,25,10,5,eom,0.46841228187817285
all-mpnet-base-v2,6,20,15,5,10,eom,0.4683477296115774
all-mpnet-base-v2,10,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,12,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,18,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,20,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,14,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,16,25,10,15,10,eom,0.46826819567362526
all-mpnet-base-v2,12,25,10,5,10,eom,0.46824730474045173
all-mpnet-base-v2,12,25,10,10,10,eom,0.46824730474045173
all-mpnet-base-v2,4,15,5,10,5,eom,0.46820040541126834
all-mpnet-base-v2,6,10,5,20,10,eom,0.4681472087794022
all-mpnet-base-v2,6,10,5,15,10,eom,0.468048888516619
all-mpnet-base-v2,14,20,5,10,10,eom,0.46803548787146726
all-mpnet-base-v2,14,20,5,5,10,eom,0.46803548787146726
all-mpnet-base-v2,10,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,10,10,5,10,15,eom,0.46798722044511104
all-mpnet-base-v2,14,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,10,10,5,5,15,eom,0.46798722044511104
all-mpnet-base-v2,18,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,16,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,12,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,20,10,5,15,15,eom,0.46798722044511104
all-mpnet-base-v2,6,5,10,5,5,eom,0.4679788798584032
all-mpnet-base-v2,20,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,12,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,14,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,16,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,18,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,10,15,25,10,20,eom,0.46795220662426085
all-mpnet-base-v2,8,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,12,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,16,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,14,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,20,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,18,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,10,10,10,5,25,eom,0.4678980853770661
all-mpnet-base-v2,6,25,5,25,5,eom,0.46735263616739686
all-mpnet-base-v2,6,15,20,25,5,eom,0.46731980289448233
all-mpnet-base-v2,14,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,16,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,12,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,8,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,20,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,18,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,10,20,15,20,10,eom,0.46731559266363376
all-mpnet-base-v2,4,5,10,15,5,eom,0.4672383568288163
all-mpnet-base-v2,10,20,10,20,5,eom,0.46722763713493143
all-mpnet-base-v2,12,20,10,5,10,eom,0.46709676763028235
all-mpnet-base-v2,8,15,25,5,15,eom,0.46700912657562227
all-mpnet-base-v2,8,20,20,5,15,eom,0.46700533638579533
all-mpnet-base-v2,8,20,20,15,15,eom,0.46700533638579533
all-mpnet-base-v2,8,20,20,10,15,eom,0.46700533638579533
all-mpnet-base-v2,14,25,10,5,10,eom,0.46699519989688976
all-mpnet-base-v2,14,25,10,10,10,eom,0.46699519989688976
all-mpnet-base-v2,18,15,25,15,10,eom,0.46692640068337454
all-mpnet-base-v2,16,15,25,15,10,eom,0.46692640068337454
all-mpnet-base-v2,14,15,25,15,10,eom,0.46692640068337454
all-mpnet-base-v2,20,15,25,15,10,eom,0.46692640068337454
all-mpnet-base-v2,4,15,25,10,15,eom,0.46687626664351267
all-mpnet-base-v2,4,15,25,15,15,eom,0.46687626664351267
all-mpnet-base-v2,6,25,5,10,5,eom,0.4666782168771226
all-mpnet-base-v2,8,25,25,10,10,eom,0.4666080646757443
all-mpnet-base-v2,8,25,15,10,5,eom,0.4665099593409752
all-mpnet-base-v2,10,10,5,5,10,eom,0.4664694293463692
all-mpnet-base-v2,12,25,25,10,10,eom,0.4664287184372616
all-mpnet-base-v2,16,25,25,10,10,eom,0.4664287184372615
all-mpnet-base-v2,18,25,25,10,10,eom,0.4664287184372615
all-mpnet-base-v2,20,25,25,10,10,eom,0.4664287184372615
all-mpnet-base-v2,14,25,25,10,10,eom,0.4664287184372615
all-mpnet-base-v2,14,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,18,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,12,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,8,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,20,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,16,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,10,10,15,25,20,eom,0.4662997451875936
all-mpnet-base-v2,10,10,5,10,5,eom,0.4662965956755748
all-mpnet-base-v2,4,15,15,10,10,eom,0.4662812086257335
all-mpnet-base-v2,12,20,25,10,5,eom,0.46627889696975544
all-mpnet-base-v2,4,10,5,10,20,eom,0.4662516226757486
all-mpnet-base-v2,4,10,5,5,20,eom,0.4662516226757486
all-mpnet-base-v2,6,15,15,10,10,eom,0.4660832295931231
all-mpnet-base-v2,16,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,18,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,10,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,20,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,12,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,14,25,10,15,5,eom,0.46607747286079765
all-mpnet-base-v2,12,20,15,10,10,eom,0.4660702347871218
all-mpnet-base-v2,14,15,25,5,15,eom,0.4660616358427495
all-mpnet-base-v2,18,15,25,5,15,eom,0.4660616358427495
all-mpnet-base-v2,16,15,25,5,15,eom,0.4660616358427495
all-mpnet-base-v2,20,15,25,5,15,eom,0.4660616358427495
all-mpnet-base-v2,12,20,10,10,10,eom,0.4660603661298501
all-mpnet-base-v2,8,20,5,5,5,eom,0.4658597523313721
all-mpnet-base-v2,8,25,25,15,10,eom,0.46580124067316425
all-mpnet-base-v2,6,25,20,20,20,eom,0.4654644615667119
all-mpnet-base-v2,6,25,20,15,20,eom,0.4654644615667119
all-mpnet-base-v2,6,25,20,10,20,eom,0.4654644615667119
all-mpnet-base-v2,6,25,20,5,20,eom,0.4654644615667119
all-mpnet-base-v2,10,25,5,5,5,eom,0.46535754135199486
all-mpnet-base-v2,8,25,15,5,5,eom,0.46533208424855044
all-mpnet-base-v2,4,20,25,10,5,eom,0.4652170036188118
all-mpnet-base-v2,6,10,10,5,25,eom,0.46517538205910075
all-mpnet-base-v2,8,20,20,15,5,eom,0.46505280535580407
all-mpnet-base-v2,6,20,20,5,10,eom,0.4648849721131409
all-mpnet-base-v2,6,20,25,10,5,eom,0.4648603011675254
all-mpnet-base-v2,6,25,15,20,15,eom,0.46484541278320224
all-mpnet-base-v2,6,25,25,10,5,eom,0.4648320765856764
all-mpnet-base-v2,10,25,15,5,5,eom,0.4648177139121525
all-mpnet-base-v2,8,15,20,10,5,eom,0.4646468577791221
all-mpnet-base-v2,14,20,10,5,5,eom,0.4646144627473909
all-mpnet-base-v2,6,10,15,15,25,eom,0.46445017648304615
all-mpnet-base-v2,6,10,15,20,25,eom,0.46445017648304615
all-mpnet-base-v2,18,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,18,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,10,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,10,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,12,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,14,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,14,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,20,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,20,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,8,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,8,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,16,10,15,15,25,eom,0.4644501764830461
all-mpnet-base-v2,12,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,16,10,15,20,25,eom,0.4644501764830461
all-mpnet-base-v2,12,15,5,10,15,eom,0.4643874664364962
all-mpnet-base-v2,16,25,15,5,5,eom,0.4643140256801168
all-mpnet-base-v2,12,5,10,10,10,eom,0.46419671946575025
all-mpnet-base-v2,12,15,25,5,5,eom,0.46411519822512204
all-mpnet-base-v2,6,25,15,10,10,eom,0.4639795937917053
all-mpnet-base-v2,10,25,10,10,10,eom,0.4639700537143746
all-mpnet-base-v2,10,25,10,5,10,eom,0.4639700537143746
all-mpnet-base-v2,4,25,25,5,10,eom,0.4639413606996263
all-mpnet-base-v2,4,25,15,15,10,eom,0.46391673901144675
all-mpnet-base-v2,6,5,10,25,15,eom,0.46378168522992586
all-mpnet-base-v2,8,5,25,5,5,eom,0.4637152083555553
all-mpnet-base-v2,6,5,10,15,10,eom,0.4636920514324645
all-mpnet-base-v2,6,5,10,25,10,eom,0.46364735181021227
all-mpnet-base-v2,10,25,25,10,5,eom,0.4635211922151506
all-mpnet-base-v2,8,20,20,5,5,eom,0.46349040984527434
all-mpnet-base-v2,6,15,25,5,5,eom,0.4634717531512905
all-mpnet-base-v2,10,15,25,5,5,eom,0.4634000457246151
all-mpnet-base-v2,6,20,10,15,5,eom,0.46337295275162
all-mpnet-base-v2,14,25,10,10,5,eom,0.4629499535217528
all-mpnet-base-v2,12,20,15,5,5,eom,0.4629035100333848
all-mpnet-base-v2,18,10,10,5,20,eom,0.46280242641985775
all-mpnet-base-v2,16,10,10,5,20,eom,0.46280242641985775
all-mpnet-base-v2,14,10,10,5,20,eom,0.46280242641985775
all-mpnet-base-v2,12,10,10,5,20,eom,0.46280242641985775
all-mpnet-base-v2,20,10,10,5,20,eom,0.46280242641985775
all-mpnet-base-v2,8,5,20,5,5,eom,0.46270827840123296
all-mpnet-base-v2,16,10,10,20,15,eom,0.46266219896951255
all-mpnet-base-v2,12,10,10,20,15,eom,0.46266219896951255
all-mpnet-base-v2,14,10,10,20,15,eom,0.46266219896951255
all-mpnet-base-v2,20,10,10,20,15,eom,0.46266219896951255
all-mpnet-base-v2,18,10,10,20,15,eom,0.46266219896951255
all-mpnet-base-v2,10,10,10,20,15,eom,0.46266219896951244
all-mpnet-base-v2,4,15,20,10,5,eom,0.4626619939872835
all-mpnet-base-v2,4,5,20,5,10,eom,0.4625831816726353
all-mpnet-base-v2,12,10,20,5,5,eom,0.4625535934218898
all-mpnet-base-v2,12,15,15,5,5,eom,0.4625357371887669
all-mpnet-base-v2,8,20,15,10,10,eom,0.4625263295844919
all-mpnet-base-v2,4,20,15,5,5,eom,0.4624380023497448
all-mpnet-base-v2,12,10,25,10,15,eom,0.4624062214077905
all-mpnet-base-v2,8,10,5,5,10,eom,0.46239560031041815
all-mpnet-base-v2,18,20,25,10,5,eom,0.4623885569149378
all-mpnet-base-v2,8,10,25,5,5,eom,0.4622744898311308
all-mpnet-base-v2,14,20,10,15,5,eom,0.4622723152666733
all-mpnet-base-v2,18,20,10,15,5,eom,0.4622723152666732
all-mpnet-base-v2,20,20,10,15,5,eom,0.4622723152666732
all-mpnet-base-v2,16,20,10,15,5,eom,0.4622723152666732
all-mpnet-base-v2,12,25,20,5,10,eom,0.4622086420664798
all-mpnet-base-v2,8,25,25,5,5,eom,0.46209832216329905
all-mpnet-base-v2,14,15,15,10,10,eom,0.4620970910692171
all-mpnet-base-v2,6,5,20,5,5,eom,0.46207188067896215
all-mpnet-base-v2,14,15,25,5,20,eom,0.4619249502029288
